"pays","Country Code","Area","Production","Import Quantity","Food","Population growth (annual %)","Population, total","Ease of doing business score (0 = lowest performance to 100 = best performance)","GDP (constant 2015 US$)","Cost to import, border compliance (US$)","Cost to import, documentary compliance (US$)","Political Stability and Absence of Violence/Terrorism: Estimate","comlang_off","dist","EEE"
"Lituanie","LTU","Lithuania",-0.247371296541062,-0.19615381311507,-0.257641516857194,-1.4393159613112,-0.265511680236301,1.38060788648369,-0.217840746477034,-1.08982726630123,-0.822060863631562,0.979972483909105,0,-1.10358269972259,1
"Luxembourg","LUX","Luxembourg",-0.28446705465844,-0.360878495947181,-0.286856449817928,0.631259635427159,-0.279463850418072,0.44487981028923,-0.208104129775319,-1.08982726630123,-0.822060863631562,1.59790668556187,1,-1.47065991767518,1
"Lettonie","LVA","Latvia",-0.271483539317358,-0.200605831569992,-0.275335067805244,-1.83951129249677,-0.271160961005106,1.27634322854679,-0.226716054113203,-1.08982726630123,-0.822060863631562,0.614941670668762,0,-1.10246367106505,1
"Maroc","MAR","Morocco",0.0349274227321836,-0.38313858822179,0.0172257397311238,-0.058141933291316,-0.0493908804673075,0.739094531305059,-0.184950281827828,-0.537025424607197,-0.22264090255057,-0.235220706972621,1,-1.07326409831946,0
"Moldavie","MDA","Republic of Moldova",-0.268515878667968,-0.31190629294304,-0.264225163721585,-2.68935191931199,-0.266340563138377,0.817711581628401,-0.237690835731387,-0.889224537037538,-0.610433512241573,-0.293116641331008,0,-1.03164492020831,0
"Madagascar","MDG","Madagascar",-0.252935660258669,-0.414302717406243,-0.256818560999145,1.27598307111626,-0.11037139827552,-1.25850648544308,-0.235640198125632,0.352088957012548,-0.0522466193240861,-0.21438682678736,1,0.73364177568361,0
"Maldives","MDV","Maldives",-0.28446705465844,-0.365330514402102,-0.28891383946305,1.51613872400897,-0.280035276051825,-0.826643010485953,-0.239594113804131,1.28630526640324,0.106811415544447,0.168389597267559,0,0.611606264108316,0
"Mexique","MEX","Mexico",1.01944884316739,4.18463234652807,1.57755004659175,-0.178806012945299,0.535252953025983,0.659216748751745,0.395012316197138,0.000697608473895013,-0.307291616608097,-0.774615234928572,0,0.848999271748704,0
"Macédoine","MKD","North Macedonia",-0.284096097077267,-0.231769960754446,-0.274512111947195,-1.17191208726112,-0.270115755984883,1.31275027854547,-0.236658099306085,-0.726318974709525,-0.564676240119829,0.138386087921537,0,-1.11093260064013,0
"Mali","MLI","Mali",-0.264064387693883,-0.409850698951321,-0.272043244373049,1.59184643272372,-0.157290388008955,-0.852325660070079,-0.234194196116393,0.230919526481978,-0.358768541310443,-2.25515323340028,1,-0.469034664178891,0
"Malte","MLT","Malta",-0.282983224333745,-0.374234551311946,-0.287267927746953,2.46105155519678,-0.280207870414385,0.175158647989605,-0.235299343330921,-0.532447885860613,-0.822060863631562,1.24561650286594,0,-1.08995328443462,1
"Birmanie","MMR","Myanmar",0.389562870334317,-0.409850698951321,0.426234801181405,-0.611661985476576,0.0633852472578707,-1.32866051051915,-0.199774469742123,0.016853613324258,0.258954555117714,-1.30766468034456,0,0.767299514900954,0
"Monténégro","MNE","Montenegro",-0.282983224333745,-0.38313858822179,-0.287679405675977,-1.22299803044203,-0.279450842469646,0.773169343484864,-0.239917961529306,-0.349347305352702,-0.513199315417483,0.207103011672071,0,-1.16876260742776,0
"Mongolie","MNG","Mongolia",-0.28446705465844,-0.351974459037337,-0.287679405675977,0.404164029425859,-0.262745620541195,0.302338418546258,-0.235137468925936,-0.581454135022119,-0.397090229043557,0.822136046020326,0,0.288863260393962,0
"Mozambique","MOZ","Mozambique",-0.242919805566977,-0.307454274488118,-0.24241683348329,1.50888190091292,-0.0885733816442145,-0.692629276958187,-0.233097961292318,-0.122895210667286,-0.513199315417483,-0.679478175394052,0,0.757656671720233,0
"Mauritanie","MRT","Mauritania",-0.282612266752572,-0.276290145303665,-0.279449847095489,1.35502809629621,-0.254399664358675,-0.998866508720485,-0.238616379064331,0.315738127853377,1.2370161244623,-0.483605537075778,0,-0.558722391980668,0
"Maurice","MUS","Mauritius",-0.265548218018578,-0.396494643586556,-0.269985854727927,-1.16329700570566,-0.275320109728404,1.36882054629525,-0.235494916374275,-0.188023779577468,0.0305257017510519,1.01194783631796,1,0.905166862880752,0
"Malawi","MWI","Malawi",-0.234016823618806,-0.414302717406243,-0.235833186618899,1.26156718135729,-0.163895589344876,-0.229950671794488,-0.238544490784046,-0.742164301140007,0.00948965647143802,-0.170410135756824,0,0.444214715822583,0
